Temp,Weekday,Month,Hour,Year,kWh/h
-4.3,5,1,18,2011,14574
-3.8,5,1,19,2011,14548
-3.5,5,1,20,2011,14330
-3.5,5,1,21,2011,14089
-3.2,5,1,22,2011,13882
-3.1,5,1,23,2011,13467
-2.7,6,1,0,2011,12922
-3.1,6,1,1,2011,12377
-2.9,6,1,2,2011,12164
-2.7,6,1,3,2011,12144
-2.7,6,1,4,2011,12111
-2.7,6,1,5,2011,12255
-2.6,6,1,6,2011,12414
-2.8,6,1,7,2011,13051
-2.8,6,1,8,2011,13672
-2.9,6,1,9,2011,14084
-3,6,1,10,2011,13953
-3.1,6,1,11,2011,13804
-3,6,1,12,2011,13836
-2.8,6,1,13,2011,13668
-2.9,6,1,14,2011,13583
-3.2,6,1,15,2011,13592
-3.2,6,1,16,2011,13680
-3,6,1,17,2011,14102
-2.9,6,1,18,2011,14341
-2.8,6,1,19,2011,14400
-2.5,6,1,20,2011,14337
-2.2,6,1,21,2011,14011
-2.2,6,1,22,2011,13659
-2.1,6,1,23,2011,13261
-2.1,7,1,0,2011,12973
-2.5,7,1,1,2011,12623
-3,7,1,2,2011,12392
-3.2,7,1,3,2011,12397
-3.6,7,1,4,2011,12520
-3.9,7,1,5,2011,12566
-4,7,1,6,2011,12740
-3.9,7,1,7,2011,12780
-3.8,7,1,8,2011,13074
-3.5,7,1,9,2011,13551
-3.4,7,1,10,2011,13920
-3,7,1,11,2011,14205
-2.9,7,1,12,2011,14200
-2.8,7,1,13,2011,14011
-2.6,7,1,14,2011,13857
-2.3,7,1,15,2011,13920
-1.4,7,1,16,2011,13894
-1.3,7,1,17,2011,14214
-0.9,7,1,18,2011,14308
-0.3,7,1,19,2011,14258
0.9,7,1,20,2011,13862
1.4,7,1,21,2011,13435
1,7,1,22,2011,13025
1.7,7,1,23,2011,12625
1.9,1,1,0,2011,12351
2.1,1,1,1,2011,12040
2.5,1,1,2,2011,11722
2.3,1,1,3,2011,11490
1.9,1,1,4,2011,11328
-1.2,1,1,5,2011,11250
-0.9,1,1,6,2011,11229
-0.3,1,1,7,2011,11230
0,1,1,8,2011,11431
1.7,1,1,9,2011,11742
2.1,1,1,10,2011,12141
2.4,1,1,11,2011,12637
2.6,1,1,12,2011,12728
2.6,1,1,13,2011,12649
3.3,1,1,14,2011,12500
3.4,1,1,15,2011,12429
3.2,1,1,16,2011,12404
3.4,1,1,17,2011,12654
3.5,1,1,18,2011,12591
3.3,1,1,19,2011,12455
3.2,1,1,20,2011,12255
3.3,1,1,21,2011,12227
3,1,1,22,2011,11950
3,1,1,23,2011,11502
2.8,2,1,0,2011,11249
3,2,1,1,2011,10750
3,2,1,2,2011,10479
2.4,2,1,3,2011,10439
2.3,2,1,4,2011,10484
2.6,2,1,5,2011,10601
3,2,1,6,2011,10931
2.8,2,1,7,2011,11669
3.1,2,1,8,2011,12237
2.8,2,1,9,2011,12301
2.9,2,1,10,2011,12151
3.1,2,1,11,2011,11871
3.1,2,1,12,2011,11515
3.2,2,1,13,2011,11242
3.2,2,1,14,2011,11043
2.6,2,1,15,2011,10996
2.6,2,1,16,2011,11371
2.7,2,1,17,2011,12013
2.8,2,1,18,2011,12230
2.9,2,1,19,2011,12222
2.5,2,1,20,2011,12118
2.4,2,1,21,2011,11942
2.4,2,1,22,2011,11702
2.4,2,1,23,2011,11348
1.9,3,1,0,2011,10788
1.6,3,1,1,2011,10380
1.6,3,1,2,2011,10115
0.7,3,1,3,2011,10154
-0.3,3,1,4,2011,10239
0.2,3,1,5,2011,10436
-1.2,3,1,6,2011,10848
-2,3,1,7,2011,11714
-2.5,3,1,8,2011,12460
-2.8,3,1,9,2011,12917
-3.1,3,1,10,2011,12672
-3.3,3,1,11,2011,12619
-3.4,3,1,12,2011,12447
-3.2,3,1,13,2011,12169
-3.3,3,1,14,2011,12015
-2.1,3,1,15,2011,11858
-2.7,3,1,16,2011,12048
-2.7,3,1,17,2011,12907
-3.1,3,1,18,2011,13200
-3.2,3,1,19,2011,13351
-3.2,3,1,20,2011,13389
-3.6,3,1,21,2011,13349
-3.4,3,1,22,2011,13213
-4.2,3,1,23,2011,13012
-4.6,4,1,0,2011,12559
-4.8,4,1,1,2011,12144
-4.6,4,1,2,2011,12156
-5.4,4,1,3,2011,12280
-5.7,4,1,4,2011,12417
-5.7,4,1,5,2011,12591
-6.6,4,1,6,2011,12935
-7,4,1,7,2011,13776
-6.5,4,1,8,2011,14548
-7.1,4,1,9,2011,14888
-6.4,4,1,10,2011,14763
-6.9,4,1,11,2011,14413
-5.2,4,1,12,2011,13963
-4.7,4,1,13,2011,13584
-3.6,4,1,14,2011,13245
-3.7,4,1,15,2011,13117
-4.1,4,1,16,2011,13343
-4.5,4,1,17,2011,14057
-4.6,4,1,18,2011,14445
-4.5,4,1,19,2011,14536
-4.5,4,1,20,2011,14479
-4.2,4,1,21,2011,14440
-4.8,4,1,22,2011,14359
-4.9,4,1,23,2011,14082
-5.5,5,1,0,2011,13602
-5.7,5,1,1,2011,13111
-6.1,5,1,2,2011,13006
-5.7,5,1,3,2011,13020
-5.9,5,1,4,2011,13117
-6.4,5,1,5,2011,13394
-6.2,5,1,6,2011,13755
-5.9,5,1,7,2011,14504
-4.8,5,1,8,2011,15166
-3.5,5,1,9,2011,15314
-2.8,5,1,10,2011,14958
-3,5,1,11,2011,14686
-2.2,5,1,12,2011,14172
-1.3,5,1,13,2011,13667
-0.8,5,1,14,2011,13303
-1,5,1,15,2011,13079
-1.8,5,1,16,2011,13410
-2.4,5,1,17,2011,14081
-2.5,5,1,18,2011,14521
-3.2,5,1,19,2011,14706
-4.4,5,1,20,2011,14640
-4.7,5,1,21,2011,14569
-4.7,5,1,22,2011,14516
-5.3,5,1,23,2011,14263
-5.1,6,1,0,2011,13726
-5.5,6,1,1,2011,13228
-5.4,6,1,2,2011,13134
-5.5,6,1,3,2011,13149
-5.6,6,1,4,2011,13319
-6.4,6,1,5,2011,13543
-6.4,6,1,6,2011,13920
-7.9,6,1,7,2011,14632
-7,6,1,8,2011,15378
-6.9,6,1,9,2011,15762
-6.3,6,1,10,2011,15620
-5.3,6,1,11,2011,15145
-4.2,6,1,12,2011,14859
-1.5,6,1,13,2011,14329
-2.1,6,1,14,2011,14193
-3.1,6,1,15,2011,14139
-2.4,6,1,16,2011,14084
-3.1,6,1,17,2011,14459
-3.1,6,1,18,2011,14703
-3,6,1,19,2011,14801
-2.8,6,1,20,2011,14789
-3.7,6,1,21,2011,14516
-4.2,6,1,22,2011,14193
-4.3,6,1,23,2011,13804
-4.8,7,1,0,2011,13344
-4.7,7,1,1,2011,12955
-5.3,7,1,2,2011,12843
-4.7,7,1,3,2011,12819
-4.6,7,1,4,2011,12851
-2.6,7,1,5,2011,12857
-3.1,7,1,6,2011,12987
-2.9,7,1,7,2011,13187
-4,7,1,8,2011,13531
-2.5,7,1,9,2011,14061
-2.6,7,1,10,2011,14363
-0.3,7,1,11,2011,14548
0.6,7,1,12,2011,14342
0.9,7,1,13,2011,13895
1.2,7,1,14,2011,13427
1.2,7,1,15,2011,13046
0.1,7,1,16,2011,13030
-0.7,7,1,17,2011,13680
-1.1,7,1,18,2011,14036
-0.9,7,1,19,2011,14155
-1.8,7,1,20,2011,13991
-1.7,7,1,21,2011,13505
-1.8,7,1,22,2011,13261
-1.7,7,1,23,2011,12856
-1.4,1,1,0,2011,12508
-1.6,1,1,1,2011,12189
-1.6,1,1,2,2011,11988
-1.5,1,1,3,2011,11825
-1.6,1,1,4,2011,11866
-1.3,1,1,5,2011,11871
-1,1,1,6,2011,11924
-1.3,1,1,7,2011,11929
-0.9,1,1,8,2011,12157
-1.3,1,1,9,2011,12571
-0.8,1,1,10,2011,12927
-0.5,1,1,11,2011,13235
-0.1,1,1,12,2011,13122
0.4,1,1,13,2011,12876
0.5,1,1,14,2011,12492
0.3,1,1,15,2011,12301
0,1,1,16,2011,12280
-0.4,1,1,17,2011,12778
-0.1,1,1,18,2011,13129
-0.9,1,1,19,2011,12988
-1.3,1,1,20,2011,12894
-1.1,1,1,21,2011,12847
-1.5,1,1,22,2011,12719
-1.1,1,1,23,2011,12483
-1.6,2,1,0,2011,12000
-1.8,2,1,1,2011,11709
-0.8,2,1,2,2011,11568
-2.5,2,1,3,2011,11664
-2.7,2,1,4,2011,11861
-2.9,2,1,5,2011,12091
-2.7,2,1,6,2011,12326
-2.5,2,1,7,2011,13076
-2.4,2,1,8,2011,13697
-3,2,1,9,2011,13902
-2.3,2,1,10,2011,13730
-2.3,2,1,11,2011,13521
-1.1,2,1,12,2011,13006
-1.1,2,1,13,2011,12648
-0.1,2,1,14,2011,12157
-0.7,2,1,15,2011,12131
-0.7,2,1,16,2011,12516
-0.8,2,1,17,2011,13121
-0.6,2,1,18,2011,13536
-0.6,2,1,19,2011,13546
-0.6,2,1,20,2011,13460
-0.4,2,1,21,2011,13369
-0.2,2,1,22,2011,12922
0.1,2,1,23,2011,12662
-0.5,3,1,0,2011,12041
-0.7,3,1,1,2011,11502
-1.2,3,1,2,2011,11320
-0.9,3,1,3,2011,11346
-0.6,3,1,4,2011,11418
0.7,3,1,5,2011,11491
0.5,3,1,6,2011,11837
0,3,1,7,2011,12485
-0.7,3,1,8,2011,13266
-1.3,3,1,9,2011,13576
-1.6,3,1,10,2011,13422
-1.2,3,1,11,2011,13233
-0.7,3,1,12,2011,12960
-0.8,3,1,13,2011,12863
-0.3,3,1,14,2011,12826
-1.1,3,1,15,2011,12766
-1.4,3,1,16,2011,12909
-1.5,3,1,17,2011,13510
-1.4,3,1,18,2011,13771
-2,3,1,19,2011,13908
-3,3,1,20,2011,13828
-4.2,3,1,21,2011,13647
-5,3,1,22,2011,13597
-5.7,3,1,23,2011,13480
-6.2,4,1,0,2011,13021
-6.4,4,1,1,2011,12765
-6.5,4,1,2,2011,12735
-7.1,4,1,3,2011,12877
-7.3,4,1,4,2011,13005
-7.5,4,1,5,2011,13203
-7.8,4,1,6,2011,13593
-8.1,4,1,7,2011,14542
-8.4,4,1,8,2011,15405
-8.9,4,1,9,2011,15741
-8.1,4,1,10,2011,15555
-7.7,4,1,11,2011,15140
-7.2,4,1,12,2011,14710
-6.2,4,1,13,2011,14281
-5.5,4,1,14,2011,13837
-5,4,1,15,2011,13662
-4,4,1,16,2011,13900
-6.1,4,1,17,2011,14543
-6,4,1,18,2011,15262
-6.9,4,1,19,2011,15476
-7.5,4,1,20,2011,15491
-8.3,4,1,21,2011,15365
-8,4,1,22,2011,15307
-8.8,4,1,23,2011,14930
-8.8,5,1,0,2011,14428
-8.8,5,1,1,2011,14089
-9.2,5,1,2,2011,13928
-8.9,5,1,3,2011,13990
-9.1,5,1,4,2011,14052
-8.9,5,1,5,2011,14263
-9.3,5,1,6,2011,14536
-10.2,5,1,7,2011,15358
-9.3,5,1,8,2011,16253
-9.2,5,1,9,2011,16320
-9.2,5,1,10,2011,16125
-8.1,5,1,11,2011,15808
-7.2,5,1,12,2011,15294
-6.3,5,1,13,2011,14895
-4.8,5,1,14,2011,14450
-3.6,5,1,15,2011,14276
-3.5,5,1,16,2011,14230
-4.3,5,1,17,2011,14797
-4.6,5,1,18,2011,15274
-5.6,5,1,19,2011,15521
-5.3,5,1,20,2011,15497
-6.6,5,1,21,2011,15390
-6,5,1,22,2011,15206
-6.5,5,1,23,2011,14781
-6.8,6,1,0,2011,14193
-6.6,6,1,1,2011,13672
-6.6,6,1,2,2011,13435
-4.8,6,1,3,2011,13319
-6.7,6,1,4,2011,13382
-7.5,6,1,5,2011,13538
-7.2,6,1,6,2011,13892
-8,6,1,7,2011,14562
-8.2,6,1,8,2011,15352
-8.6,6,1,9,2011,15529
-8.9,6,1,10,2011,15497
-7.8,6,1,11,2011,15256
-6.6,6,1,12,2011,14796
-5.3,6,1,13,2011,14347
-5.1,6,1,14,2011,13740
-4.1,6,1,15,2011,13726
-4.4,6,1,16,2011,13804
-4.3,6,1,17,2011,14225
-4.4,6,1,18,2011,14842
-4.5,6,1,19,2011,15029
-4.7,6,1,20,2011,14963
-4.7,6,1,21,2011,14531
-4.5,6,1,22,2011,14276
-4.2,6,1,23,2011,14006
-3.5,7,1,0,2011,13577
-3,7,1,1,2011,13091
-2.5,7,1,2,2011,12786
-2.2,7,1,3,2011,12656
-1.9,7,1,4,2011,12599
-2.3,7,1,5,2011,12611
-2.4,7,1,6,2011,12637
-2.4,7,1,7,2011,12777
-1.4,7,1,8,2011,13084
0.2,7,1,9,2011,13584
0.6,7,1,10,2011,14011
1.1,7,1,11,2011,13915
1.2,7,1,12,2011,13394
1.1,7,1,13,2011,12806
1,7,1,14,2011,12682
3.4,7,1,15,2011,12553
2.5,7,1,16,2011,12467
2.7,7,1,17,2011,12864
2,7,1,18,2011,13601
1.8,7,1,19,2011,13791
0.9,7,1,20,2011,13531
0.7,7,1,21,2011,13233
0.5,7,1,22,2011,12877
0.4,7,1,23,2011,12624
0.1,1,1,0,2011,12364
-0.6,1,1,1,2011,12098
-0.4,1,1,2,2011,11994
-1.1,1,1,3,2011,11912
-0.9,1,1,4,2011,11988
-1.6,1,1,5,2011,12080
-2.2,1,1,6,2011,12240
-2.4,1,1,7,2011,12392
-2.4,1,1,8,2011,12694
-2.4,1,1,9,2011,12953
-1.6,1,1,10,2011,13465
-0.3,1,1,11,2011,13409
0.7,1,1,12,2011,12914
0.8,1,1,13,2011,12417
0.1,1,1,14,2011,12106
0.2,1,1,15,2011,11851
0,1,1,16,2011,11891
-0.3,1,1,17,2011,12377
0,1,1,18,2011,12909
-0.1,1,1,19,2011,13005
-0.1,1,1,20,2011,12955
-0.3,1,1,21,2011,12993
-0.4,1,1,22,2011,12859
-0.5,1,1,23,2011,12467
-0.5,2,1,0,2011,12086
-0.1,2,1,1,2011,11780
0.3,2,1,2,2011,11656
0.7,2,1,3,2011,11677
1,2,1,4,2011,11684
1,2,1,5,2011,11697
1,2,1,6,2011,11992
1,2,1,7,2011,12649
1.1,2,1,8,2011,13316
1.1,2,1,9,2011,13389
0.8,2,1,10,2011,12993
1,2,1,11,2011,12786
0.9,2,1,12,2011,12682
0.9,2,1,13,2011,12566
1.5,2,1,14,2011,12363
1.5,2,1,15,2011,12235
1.8,2,1,16,2011,12202
1.5,2,1,17,2011,12530
1.7,2,1,18,2011,13026
1.8,2,1,19,2011,12942
1.9,2,1,20,2011,12862
1.7,2,1,21,2011,12689
1.5,2,1,22,2011,12500
1.5,2,1,23,2011,12053
2.8,3,2,0,2011,11404
1.7,3,2,1,2011,10886
1.7,3,2,2,2011,10737
1.1,3,2,3,2011,10744
1.5,3,2,4,2011,10823
1.3,3,2,5,2011,10931
1.4,3,2,6,2011,11255
1.5,3,2,7,2011,11901
1.5,3,2,8,2011,12591
1.5,3,2,9,2011,12546
1.5,3,2,10,2011,12449
1.7,3,2,11,2011,12202
1.4,3,2,12,2011,12132
1.6,3,2,13,2011,11944
1.5,3,2,14,2011,11780
1.7,3,2,15,2011,11754
1.7,3,2,16,2011,11905
1.6,3,2,17,2011,12169
1.8,3,2,18,2011,12669
1.8,3,2,19,2011,12472
1.9,3,2,20,2011,12306
2,3,2,21,2011,12152
1.9,3,2,22,2011,12111
1.5,3,2,23,2011,11709
1.4,4,2,0,2011,11242
1.7,4,2,1,2011,10840
1.7,4,2,2,2011,10687
1.8,4,2,3,2011,10658
1.7,4,2,4,2011,10716
1.9,4,2,5,2011,10856
1.2,4,2,6,2011,11123
1.6,4,2,7,2011,11831
1.3,4,2,8,2011,12480
2,4,2,9,2011,12500
2.2,4,2,10,2011,12020
1.8,4,2,11,2011,11754
1.8,4,2,12,2011,11425
2.1,4,2,13,2011,11353
1.6,4,2,14,2011,11358
1.7,4,2,15,2011,11429
1.5,4,2,16,2011,11891
1.2,4,2,17,2011,12280
1.8,4,2,18,2011,12495
1.4,4,2,19,2011,12493
1.4,4,2,20,2011,12404
1.3,4,2,21,2011,12311
1.2,4,2,22,2011,12002
1.4,4,2,23,2011,11606
1.3,5,2,0,2011,11023
1.7,5,2,1,2011,10620
1.6,5,2,2,2011,10421
2,5,2,3,2011,10361
2.2,5,2,4,2011,10471
2,5,2,5,2011,10588
2.1,5,2,6,2011,10820
2.2,5,2,7,2011,11442
2.4,5,2,8,2011,12027
2.4,5,2,9,2011,12111
2,5,2,10,2011,11912
2.1,5,2,11,2011,11499
2,5,2,12,2011,11146
2.3,5,2,13,2011,10815
2.8,5,2,14,2011,10596
2.6,5,2,15,2011,10484
2.8,5,2,16,2011,10598
1.8,5,2,17,2011,11075
1.9,5,2,18,2011,11864
1.4,5,2,19,2011,12098
1.4,5,2,20,2011,12131
1.2,5,2,21,2011,12111
1,5,2,22,2011,11924
1,5,2,23,2011,11591
1.3,6,2,0,2011,11146
1.2,6,2,1,2011,10782
1.1,6,2,2,2011,10608
1.4,6,2,3,2011,10575
0.5,6,2,4,2011,10758
0.5,6,2,5,2011,11171
1.5,6,2,6,2011,11631
2.2,6,2,7,2011,12116
2.1,6,2,8,2011,12583
1.8,6,2,9,2011,12637
2,6,2,10,2011,12480
1.7,6,2,11,2011,12085
1.9,6,2,12,2011,11664
1.8,6,2,13,2011,11275
2.1,6,2,14,2011,11105
2.2,6,2,15,2011,10998
2.1,6,2,16,2011,11055
1.8,6,2,17,2011,11651
1.7,6,2,18,2011,12500
1.6,6,2,19,2011,12768
1.6,6,2,20,2011,12637
1.5,6,2,21,2011,12404
1.6,6,2,22,2011,12040
1.5,6,2,23,2011,11619
1.1,7,2,0,2011,11366
0.8,7,2,1,2011,10989
0.9,7,2,2,2011,10868
0.8,7,2,3,2011,10750
1.4,7,2,4,2011,10711
1.1,7,2,5,2011,10848
1,7,2,6,2011,10932
0.9,7,2,7,2011,10951
1.2,7,2,8,2011,11326
0.5,7,2,9,2011,11626
0.1,7,2,10,2011,12065
-0.1,7,2,11,2011,12346
-0.3,7,2,12,2011,12260
0.2,7,2,13,2011,11872
-0.7,7,2,14,2011,11514
-1,7,2,15,2011,11412
-0.2,7,2,16,2011,11514
0.2,7,2,17,2011,11639
0.9,7,2,18,2011,12518
1.3,7,2,19,2011,12831
2,7,2,20,2011,12636
1.5,7,2,21,2011,12318
1.5,7,2,22,2011,11854
1.3,7,2,23,2011,11591
1.4,1,2,0,2011,11431
1.1,1,2,1,2011,11138
0.7,1,2,2,2011,10803
1,1,2,3,2011,10874
0.8,1,2,4,2011,10810
1,1,2,5,2011,10878
1.1,1,2,6,2011,10984
1,1,2,7,2011,11146
1,1,2,8,2011,11308
1.1,1,2,9,2011,11649
1.4,1,2,10,2011,11942
1.6,1,2,11,2011,12214
1.5,1,2,12,2011,12003
1.3,1,2,13,2011,11825
1.4,1,2,14,2011,11689
1.4,1,2,15,2011,11639
1.5,1,2,16,2011,11593
1.8,1,2,17,2011,11773
1.6,1,2,18,2011,12066
0.9,1,2,19,2011,12002
1.2,1,2,20,2011,11904
1.1,1,2,21,2011,11833
0.5,1,2,22,2011,11598
0.2,1,2,23,2011,11378
-0.1,2,2,0,2011,10977
0.4,2,2,1,2011,10629
0.4,2,2,2,2011,10555
0.3,2,2,3,2011,10645
0.4,2,2,4,2011,10700
0.3,2,2,5,2011,10898
0.8,2,2,6,2011,11191
0.4,2,2,7,2011,12043
0.7,2,2,8,2011,12774
1,2,2,9,2011,12798
1.2,2,2,10,2011,12429
0.8,2,2,11,2011,12207
1.5,2,2,12,2011,12052
1.1,2,2,13,2011,11826
1.2,2,2,14,2011,11800
1,2,2,15,2011,11932
0.4,2,2,16,2011,12045
0.2,2,2,17,2011,12430
0,2,2,18,2011,12570
0.3,2,2,19,2011,12678
0.5,2,2,20,2011,12532
2.2,2,2,21,2011,12223
2.1,2,2,22,2011,11974
2.4,2,2,23,2011,11710
2,3,2,0,2011,11060
0.4,3,2,1,2011,10575
0.5,3,2,2,2011,10537
0.7,3,2,3,2011,10646
0.8,3,2,4,2011,10810
0.7,3,2,5,2011,10932
1,3,2,6,2011,11098
1.1,3,2,7,2011,11785
1.2,3,2,8,2011,12331
1,3,2,9,2011,12422
1,3,2,10,2011,12095
1,3,2,11,2011,11561
1.1,3,2,12,2011,11295
1.5,3,2,13,2011,10977
1.9,3,2,14,2011,10625
2,3,2,15,2011,10479
2.2,3,2,16,2011,10696
2.2,3,2,17,2011,10894
1.6,3,2,18,2011,11514
2.5,3,2,19,2011,11859
2.5,3,2,20,2011,12020
1.2,3,2,21,2011,11904
1.2,3,2,22,2011,11780
1.7,3,2,23,2011,11522
1.9,4,2,0,2011,11010
1.7,4,2,1,2011,10717
1.3,4,2,2,2011,10686
1,4,2,3,2011,10803
0.3,4,2,4,2011,10885
0.4,4,2,5,2011,11126
-0.4,4,2,6,2011,11482
-0.8,4,2,7,2011,12304
-1.1,4,2,8,2011,13095
-2.2,4,2,9,2011,13092
-1.7,4,2,10,2011,12753
-0.2,4,2,11,2011,12338
0.7,4,2,12,2011,11788
0.7,4,2,13,2011,11418
-0.3,4,2,14,2011,11397
-0.2,4,2,15,2011,11320
-0.5,4,2,16,2011,11593
-0.4,4,2,17,2011,11942
-0.8,4,2,18,2011,12492
-0.7,4,2,19,2011,12644
-0.5,4,2,20,2011,12586
0,4,2,21,2011,12480
-0.1,4,2,22,2011,12324
-0.1,4,2,23,2011,11994
-0.2,5,2,0,2011,11490
-0.2,5,2,1,2011,11022
-1.1,5,2,2,2011,10853
-0.6,5,2,3,2011,10919
-0.4,5,2,4,2011,11030
0,5,2,5,2011,11151
-0.1,5,2,6,2011,11370
0,5,2,7,2011,12041
0,5,2,8,2011,12699
0.2,5,2,9,2011,12811
0.2,5,2,10,2011,12856
1.1,5,2,11,2011,12786
1.4,5,2,12,2011,12447
1.5,5,2,13,2011,12424
0.8,5,2,14,2011,12169
1.1,5,2,15,2011,12210
1.2,5,2,16,2011,12293
1,5,2,17,2011,12429
0.8,5,2,18,2011,12740
0.3,5,2,19,2011,12624
0.2,5,2,20,2011,12591
0.1,5,2,21,2011,12429
0.1,5,2,22,2011,12240
0.1,5,2,23,2011,11833
-0.6,6,2,0,2011,11334
-1.1,6,2,1,2011,10926
-1.4,6,2,2,2011,10886
-1.7,6,2,3,2011,11009
-2,6,2,4,2011,11250
-2.4,6,2,5,2011,11457
-2.9,6,2,6,2011,11851
-2.8,6,2,7,2011,12629
-2.3,6,2,8,2011,13510
-1.6,6,2,9,2011,13499
-2.2,6,2,10,2011,13510
-2.1,6,2,11,2011,13543
-2.1,6,2,12,2011,13627
-3.1,6,2,13,2011,13473
-3.2,6,2,14,2011,13266
-3.8,6,2,15,2011,13174
-4.2,6,2,16,2011,13286
-5.2,6,2,17,2011,13705
-6.4,6,2,18,2011,14400
-7.1,6,2,19,2011,14887
-7.6,6,2,20,2011,15001
-8.3,6,2,21,2011,14946
-8.7,6,2,22,2011,14756
-8.9,6,2,23,2011,14610
-8.1,7,2,0,2011,14379
-8.2,7,2,1,2011,14029
-8.7,7,2,2,2011,13940
-9.2,7,2,3,2011,13977
-9.1,7,2,4,2011,13896
-9.7,7,2,5,2011,14043
-10.4,7,2,6,2011,14322
-11.1,7,2,7,2011,14548
-10.6,7,2,8,2011,15080
-9.9,7,2,9,2011,15514
-8.5,7,2,10,2011,15814
-8.3,7,2,11,2011,13722
-6.3,7,2,12,2011,13556
-5.7,7,2,13,2011,13212
-5.3,7,2,14,2011,12190
-5,7,2,15,2011,11406
-5.6,7,2,16,2011,11048
-6.5,7,2,17,2011,11695
-6.8,7,2,18,2011,12511
-8.3,7,2,19,2011,12229
-9.1,7,2,20,2011,12442
-9.3,7,2,21,2011,13166
-9.8,7,2,22,2011,12884
-9.4,7,2,23,2011,12838
-9.7,1,2,0,2011,13128
-10.5,1,2,1,2011,13280
-10.9,1,2,2,2011,13936
-11,1,2,3,2011,14080
-11.5,1,2,4,2011,14446
-11.8,1,2,5,2011,14362
-12.8,1,2,6,2011,14377
-13,1,2,7,2011,14523
-13,1,2,8,2011,14667
-12.3,1,2,9,2011,14888
-11.3,1,2,10,2011,15146
-9.2,1,2,11,2011,15673
-8.4,1,2,12,2011,15307
-6.7,1,2,13,2011,14858
-5.1,1,2,14,2011,14316
-4.9,1,2,15,2011,13943
-5.2,1,2,16,2011,13745
-5.9,1,2,17,2011,13943
-6.1,1,2,18,2011,14332
-6.1,1,2,19,2011,14614
-5.7,1,2,20,2011,14704
-5.5,1,2,21,2011,14728
-5.4,1,2,22,2011,14637
-4.8,1,2,23,2011,14392
-4.7,2,2,0,2011,14027
-4.9,2,2,1,2011,13707
-5.2,2,2,2,2011,13578
-5.6,2,2,3,2011,13501
-6,2,2,4,2011,13562
-6.5,2,2,5,2011,13661
-6.8,2,2,6,2011,13799
-7.2,2,2,7,2011,14331
-7.7,2,2,8,2011,15033
-8.1,2,2,9,2011,15185
-7.9,2,2,10,2011,15040
-7.6,2,2,11,2011,14926
-6.9,2,2,12,2011,14873
-6.6,2,2,13,2011,14689
-6.4,2,2,14,2011,14546
-6.8,2,2,15,2011,14514
-7,2,2,16,2011,14667
-7.6,2,2,17,2011,15239
-8.1,2,2,18,2011,15565
-8,2,2,19,2011,15787
-8.1,2,2,20,2011,15749
-8,2,2,21,2011,15650
-7.8,2,2,22,2011,15490
-7.6,2,2,23,2011,15086
-7.8,3,2,0,2011,14728
-7.9,3,2,1,2011,14255
-7.9,3,2,2,2011,14172
-7.9,3,2,3,2011,14187
-7.9,3,2,4,2011,14202
-7.8,3,2,5,2011,14255
-7.8,3,2,6,2011,14393
-8,3,2,7,2011,14971
-7.9,3,2,8,2011,15620
-7.7,3,2,9,2011,15711
-7.5,3,2,10,2011,15467
-6.9,3,2,11,2011,15352
